SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/15/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","244314","0.977256"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/16/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","244938","0.979752"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/17/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","244404","0.977616"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/18/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","244764","0.979056"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/19/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","245051","0.980204"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/20/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","246917","0.987668"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/21/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","247416","0.989664"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/22/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","246324","0.985296"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/23/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","247284","0.989136"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/24/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","222957","0.891828"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/25/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","214720","0.858880"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/26/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","214944","0.859776"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/27/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","214824","0.859296"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/28/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","214944","0.859776"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/29/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","214644","0.858576"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/30/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","214822","0.859288"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/31/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","214824","0.859296"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/1/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","15144","0.060576"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/2/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","214897","0.859588"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/3/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","214944","0.859776"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/4/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","214944","0.859776"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/5/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","214944","0.859776"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/6/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","214944","0.859776"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/7/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","214944","0.859776"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/8/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","214944","0.859776"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/9/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","214944","0.859776"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/10/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","214826","0.859304"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/11/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","214944","0.859776"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/12/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","214944","0.859776"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/13/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","214944","0.859776"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/14/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","214944","0.859776"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/15/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","214572","0.858288"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/16/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","213685","0.854740"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/17/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","214752","0.859008"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/18/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","214944","0.859776"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/19/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","214944","0.859776"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/20/2025","375db157-0f59-520a-be46-d449cd6797ab","Azure Container Apps","All","AP Southeast","Standard Memory Idle Usage","44134","0.176536"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/18/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","0.755695","0.013602"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/24/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","0.365866","0.006585"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/25/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","0.976841","0.017583"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/5/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","19.258697","0.346657"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/6/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","24","0.432000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/7/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","24","0.432000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/8/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","24","0.432000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/9/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","24","0.432000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/10/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","24","0.432000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/11/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","24","0.432000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/12/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","24","0.432000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/13/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","24","0.432000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/14/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","24","0.432000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/15/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","24","0.432000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/16/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","24","0.432000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/17/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","24","0.432000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/18/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","24","0.432000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/19/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","24","0.432000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/20/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","32","0.576000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/21/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","48","0.864000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/22/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","48","0.864000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/23/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","48","0.864000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/24/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","48","0.864000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/25/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","48","0.864000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/26/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","48","0.864000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/27/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","71","1.278000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/28/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","72","1.296000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/29/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","72","1.296000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/30/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","72","1.296000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/31/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","72","1.296000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/1/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","72","1.296000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/2/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","72","1.296000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/3/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","72","1.296000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/4/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","72","1.296000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/5/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","72","1.296000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/6/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","72","1.296000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/7/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","72","1.296000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/8/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","72","1.296000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/9/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","72","1.296000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/10/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","72","1.296000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/11/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","72","1.296000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/12/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","72","1.296000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/13/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","72","1.296000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/14/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","72","1.296000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/15/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","72","1.296000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/16/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","72","1.296000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/17/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","72","1.296000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/18/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","72","1.296000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/19/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","72","1.296000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/20/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","34.159518","0.614871"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","4/21/2025","16ca029c-1c4f-49c4-bb8b-e22d4a5b9e8f","Azure App Service","Basic Plan - Linux","AP Southeast","B1","6","0.108000"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/18/2025","a1ce959d-dde2-4bb4-8a58-edfdeb780d93","Azure App Service","Basic Plan - Linux","US East","B1","0.079716","0.001355"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/25/2025","7a4feecb-f730-49f8-a801-efe03d15b862","Log Analytics","All","AP Southeast","Pay-as-you-go Data Ingestion","0.011824","0.035319"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/26/2025","7a4feecb-f730-49f8-a801-efe03d15b862","Log Analytics","All","AP Southeast","Pay-as-you-go Data Ingestion","0.011694","0.034933"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/27/2025","7a4feecb-f730-49f8-a801-efe03d15b862","Log Analytics","All","AP Southeast","Pay-as-you-go Data Ingestion","0.011949","0.035707"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","2/28/2025","7a4feecb-f730-49f8-a801-efe03d15b862","Log Analytics","All","AP Southeast","Pay-as-you-go Data Ingestion","0.011666","0.034858"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/1/2025","7a4feecb-f730-49f8-a801-efe03d15b862","Log Analytics","All","AP Southeast","Pay-as-you-go Data Ingestion","0.011728","0.035037"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/2/2025","7a4feecb-f730-49f8-a801-efe03d15b862","Log Analytics","All","AP Southeast","Pay-as-you-go Data Ingestion","0.01172","0.035008"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/3/2025","7a4feecb-f730-49f8-a801-efe03d15b862","Log Analytics","All","AP Southeast","Pay-as-you-go Data Ingestion","0.011737","0.035059"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/4/2025","7a4feecb-f730-49f8-a801-efe03d15b862","Log Analytics","All","AP Southeast","Pay-as-you-go Data Ingestion","0.011777","0.035176"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/5/2025","7a4feecb-f730-49f8-a801-efe03d15b862","Log Analytics","All","AP Southeast","Pay-as-you-go Data Ingestion","0.011779","0.035179"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/6/2025","7a4feecb-f730-49f8-a801-efe03d15b862","Log Analytics","All","AP Southeast","Pay-as-you-go Data Ingestion","0.011786","0.035208"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/7/2025","7a4feecb-f730-49f8-a801-efe03d15b862","Log Analytics","All","AP Southeast","Pay-as-you-go Data Ingestion","0.011794","0.035223"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/8/2025","7a4feecb-f730-49f8-a801-efe03d15b862","Log Analytics","All","AP Southeast","Pay-as-you-go Data Ingestion","0.011794","0.035221"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/9/2025","7a4feecb-f730-49f8-a801-efe03d15b862","Log Analytics","All","AP Southeast","Pay-as-you-go Data Ingestion","0.011792","0.035216"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/10/2025","7a4feecb-f730-49f8-a801-efe03d15b862","Log Analytics","All","AP Southeast","Pay-as-you-go Data Ingestion","0.011791","0.035219"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/11/2025","7a4feecb-f730-49f8-a801-efe03d15b862","Log Analytics","All","AP Southeast","Pay-as-you-go Data Ingestion","0.011793","0.035224"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/12/2025","7a4feecb-f730-49f8-a801-efe03d15b862","Log Analytics","All","AP Southeast","Pay-as-you-go Data Ingestion","0.01179","0.035211"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/13/2025","7a4feecb-f730-49f8-a801-efe03d15b862","Log Analytics","All","AP Southeast","Pay-as-you-go Data Ingestion","0.011783","0.035207"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/14/2025","7a4feecb-f730-49f8-a801-efe03d15b862","Log Analytics","All","AP Southeast","Pay-as-you-go Data Ingestion","0.011783","0.035192"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/15/2025","7a4feecb-f730-49f8-a801-efe03d15b862","Log Analytics","All","AP Southeast","Pay-as-you-go Data Ingestion","0.011782","0.035187"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/16/2025","7a4feecb-f730-49f8-a801-efe03d15b862","Log Analytics","All","AP Southeast","Pay-as-you-go Data Ingestion","0.011778","0.035184"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/17/2025","7a4feecb-f730-49f8-a801-efe03d15b862","Log Analytics","All","AP Southeast","Pay-as-you-go Data Ingestion","0.011779","0.035189"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/18/2025","7a4feecb-f730-49f8-a801-efe03d15b862","Log Analytics","All","AP Southeast","Pay-as-you-go Data Ingestion","0.011788","0.035215"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/19/2025","7a4feecb-f730-49f8-a801-efe03d15b862","Log Analytics","All","AP Southeast","Pay-as-you-go Data Ingestion","0.011792","0.035222"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/20/2025","7a4feecb-f730-49f8-a801-efe03d15b862","Log Analytics","All","AP Southeast","Pay-as-you-go Data Ingestion","0.011784","0.035199"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/21/2025","7a4feecb-f730-49f8-a801-efe03d15b862","Log Analytics","All","AP Southeast","Pay-as-you-go Data Ingestion","0.011792","0.035225"
"BISTEC Care Azure Sponsorship 002","1d3baa58-d65d-4735-a333-dd5f4aa49125","3/22/2025","7a4feecb-f730-49f8-a801-efe03d15b862","Log Analytics","All","AP Southeast","Pay-as-you-go Data Ingestion","0.011793","0.035223"
